account	userType	voiBalance	viaBalance
74Q257MJXGJMVAWLWDLNHPRPBCGPOU53GLZRFO7FGV6VS2SKDIQJWIPCKM	snapshot	1065381438440	25187777450
XHJNQY75P7CC2Z5IYM5CQFLYEH63O7SHU2T7GS7BJE7HT32H243BYUQT5A	snapshot	1090249323426	32444117
RPU2CFEZD54CMFWLLSBJV6JX7PWT7GLN6CVXPI2DJPDHBFNRF6SDSWAEZI	snapshot	1083269657746	0
R3XDGN65S3DF6L55PU3YGZJ4P6AYWSBQETDJ7TLJCYLBTBAWAEP5Z4OVLE	snapshot	1074757199090	0
DE5BOPLBKRMWKEOLV5INS76MHQNL7IMGY5EEHFXLPJFTEPPNGQ2PY55KV4	snapshot	4384800	1064363498977
X7TVAOK2RQAUFWD34XVNTHYWLE6TDSMXCINR2GWMQPXV3MVZ4YK6Y6IXLM	snapshot	1063583218909	0
GSOKVSVSL6HQYLEIOI3L7KDFWJCNQPLBOM2JJL7TW7CX2SEOCPDWVESF4I	snapshot	1063524832508	0
TVKHXJHNCXZKJI4QMHWCO7BFUZO6CKVL3E5ZXJCCVPW6AVPAMRCPTWMEQQ	snapshot	1063389278603	0
NIZN5HCZXODMZTCQARTP6NVRIN55VSHEACOKESFRTMAVLVXG6Y45XKFHFQ	snapshot	1055752270532	0
IGS6N4EEP34QAAOT6ERIBVEW5BQTCNID5SQUXM2J2DEAHHVGOP5F5TXH5A	snapshot	1054120214308	5181
HPH62IFO43JEAY72XQPKBIBEBBVYRYO6WLJRLN7I3J6ICAUJR4BQU52VYY	snapshot	598117696386	452325000000
DD7FMNFMC5HU4DC5PB5R7DITPF6F4RG4CL6RTEEQABLFLMTLICXR4DIQKE	snapshot	50077692995	1000182032096
ZWVSE6UN7RYFMO5TCRUWZ3PCMIGPZQUVPICMYX6CZPHJGNLQ2KWJRANDCQ	snapshot	1042814833602	0
YIEGAL652LBEQGDMG2JM2P5AQKPKCVLUMCKFGTGA6FTPIQCX5GLDUGCAEM	snapshot	1041603066756	0
EW7OF4X4RJ5AYALEOV2MBDQ2FI3RVTRWCRAV7HHSOSTWEGATPUEB3G4XHY	snapshot	1038118520715	2609649299
WMBALNYVAIPNBTCIMFRXCEA2QMBUF3LCYKR3ZBNKHHVNQQ6MJ2QNZQE2KU	snapshot	965971827670	74106929554
LNCEUKDXED7OJDWQL2TKWOXCSVL4S3XQMSPREUFIGZJAIQ4F2DY4X5FWAM	snapshot	987037712443	39505538696
VRC33XHHBZOTX6AB6HDRNUF5NS5WVQRFVDKHT3VNE3CYUIV6CBKPY3LZ6Y	snapshot	1022291361045	1000000000
VOIU7ES2XNWYUWR4FXGWHEG57CAMVATS6RRIWRYDW4QMRP675NO64KSDQU	snapshot	438076084204	583467005181
2JDAATEMHUMBIZEVCU7B2QRJTWAOJYXMYXGTK6EL6RC4QC3GXZDW4B3U2E	snapshot	1014465978266	0
DMBGH3NFRCCDWGGNHUANIIW7LLYITH2TZWXKV5LJ26R73Y342OCV6P4IHE	snapshot	1014126869354	28
FYCW27LGNXM3N5RWUDI2KXGMHEGEJNGGSZVJGNBG4XYHD3H7TE4RMXKJRQ	snapshot	657712587879	352143618827
ABP7JY6G3VAUZWSUKD67EK3IRCCTVX5GDSXZW53RGDC6H3I3RESURGJEFI	snapshot	990572204802	16198076923
2KOHRW6VVI4LZNDSKKSAUZJQGKXSN6G4J2HG4DODRTLQFVKNTZUCSO55OE	snapshot	437031047089	567635752109
GYF5STIFKB5SO4C7EQQFNN2MCB7UQEXCOEIRWOKXIMXW2BUAS4IKK74CYE	snapshot	998017571072	5000005181
QLEEBYKFCIEZS3FGKKZWW43SMQ3YWBORTYK2CDYOCZNAJCBB6UOTFKB7SQ	snapshot	996922772676	3419115966
CUW664RRMDOQ2S2TC2FX2G5FR5QUXILHVHCSJDWS4AAHSG2J64XFOS3KNY	snapshot	997041012787	0
3LUGY3WK73D24JZWI2LMVBDWPGK3KM6RA7EZBIVG4WUBHSS2UOTKPECUUI	snapshot	979742218727	15982444118
5LSITMKAKHKO3LG5HPJTF5OXYYCYVBNTISAHPSFXLKI34QYJZKA4EHXEDQ	snapshot	980889100352	14699197615
H5SZZHJORNYID764DX7V4JCR2D6AYNITKE6O5USALOIZHDFWEB5FDFJ4ZI	snapshot	991275210959	0
KWEQS6Y4OA2DR7KSIG3GXLBXV5BN7GBJMRFX2STDOWYOXAJ6IFIIOVYRFQ	snapshot	22673466834	965681182811
LTETKNWCYD3JAWZEMIMOSFUI3AUX2WXJTOI74BA2RCNUU2JXL3GPWNRPQA	snapshot	968660343877	16072419299
F66YHTHD3SW4Z2YX3Z3AFMWQWEY5LVYFOCEIETU2FWLZ5DZMED2K32H5QQ	snapshot	983812627403	62444118
K6HQKB3CN4MA2ZEUXIOMGQ2HRDTRVJNA3VLLJVTEEBAMAQKALL4EFLD2HE	snapshot	979100681741	0
S5LKVWPYQ5X2JY5F66HB2A5HIVZH7OJWVVR7KRP62W4KMWFVFS4ZQ2EY7A	snapshot	978879392476	0
O5P374WNVR6ZVHOE4HP5XK5MUXXMLRKT7PTVEASPZEK66YGEU3OSS2VRRM	snapshot	977155611130	1609756097
MLOPAJYK3SNTVRWJVLIK4BC6SXOPVP23RLUQIDSMDGLOJT5FGD5EJ6PJSA	snapshot	976097596631	5181
6UGKB7P6ZX6JEARQHCPZPEERODXDOGUHMXQCOAU6MA3WN4JSZQ5EDUCV4Q	snapshot	975598214202	0
NTSHPZEBTMLW3NSTHAHONQ3XNUTKDJYVZSJQXQ3LZAQVYIR3XDBX5RIBQU	snapshot	954500217108	13626767085
6X5PCGELDAF2A7HL2D4Y6LXRP5VGOLC5FP4RLSR2FFNONYZGJA3URXXNSA	snapshot	965795637325	1000000000
3JOOMFDHWZ2YM2WD2HRPR6Q2DJ6KXH4WES3ZSYFVPZ3ORJQPNLL7LKNJRM	snapshot	37513498	964169902360
JAV2BRCLCO3G2EXHMIM7XQ3ILXTGMERUAGDKZZL6GH5AT3O5UJ65LK37PU	snapshot	930262515268	33743018803
I2KNORQFC2RL4XFZ6JQIPBQJIZA6XAZ4FUZMOMFM6H6WDQU52XFXMAHQHY	snapshot	960497401638	3223076923
5WXVDBYVUYLKKSAKJKJPEGOXL4QFK5SWINLZAGARXWRKOK5ENGT3U5HZFA	snapshot	941921312057	21625601486
SDR3DEXVCV6R3WXK6MZ56D7KDGBAZXK3DLSU4UIFIKJAHSC363M6DCRCEM	snapshot	962991942147	0
MCGTRKPDOXK7JKOPXVENA32WWO4Q6NIL2LMGOIW5MTN2U636EBOBJOWKOY	snapshot	962800104480	0
TREENXX3ALELFZTCO4D26TCGSCLRWWWZYUMLHXVLDOXDYKDROYMWGQMO7Y	snapshot	466280052	962269859379
U6FW53XNCYBH5ELVMYBJZUYQ3NOXYXYUDKO4YDNMYXP6RBHFKPGCHFPWIE	snapshot	961691625834	5181
CWI33QVCIATMO2Z6543TBWZOE7I32OU76OEZKNLCVM72YU2TPURFDYD3WE	snapshot	960912759852	0
HMOSYXQG52CCNGJBRBD23EX3WUF7VC26LA4NPZG4V5KSU367GXI6JOMYRI	snapshot	951373428365	7526960000
7RF3CG6S7U7QK5D2PUKEII7AUHQFG3TESMTRBDLV4E4EMD6S5P7CLI77VU	snapshot	953345153132	453768510
HAHARFG7KQP3DUXA55WRU6MJLNY4LPLVDHIYK3F45RDK4HHSNB2BJBPXAY	snapshot	948234421781	5020005197
LCT57ABSM6YONKLWQ7AM2FG5ITRIHTUUDN7OXSGMDTVC273TMUEDTMKWOU	snapshot	952339573654	0
PJRBOCFKZ2HGA3S4KK23STIBYME62A3OOWKLYHHANTLP66ZQWKBXSV4OKA	snapshot	934562589551	14902875642
B75JVVSPCVACW3MYMGEEIR37IKZGTKAMTLSWYRLZYVJPPJ74YPSCSSDCPU	snapshot	948088208187	0
HB4EKSWR4XWHTM4FZGHU4CULXGSAH67YFTTS7KZXTM7II7G6RFWYSWNJME	snapshot	943998630542	1032444117
KJZNRNSRT3VC4FGT7HVIXBLSLZXR34FZBTQ5PIUGB3STRXA45XORNT3ICQ	snapshot	936363485602	0
BSBXYPC7E6DW6HSBMRKCEHEPVDWKAHBLHATIKEI7E3YVVAKR76Z6XIUB3E	snapshot	935326218802	0
AAUFU2JX5HVJKIKMEYRM7RIZB6QE3YU3JULCX3SCP3MWXCA3MB7JCRHYHY	snapshot	933387654112	1000000000
AYO2KNWPPFSSCBT6ATK2DM5S7YKUH2RDBXCOVHEWMK5T5SRAVKVPEPDXJI	snapshot	919938050258	13932019555
IGC433WNZ5SXNK6PN2WHHMLZVRRXZ5AYQGHVFEE354PB2GES3IOFL2AI6Y	snapshot	931759771342	0
WOA6HAFMAHGCSOBTRPWYAFKMEITGXXGPHIXDYU337B27QXODTLTEUKVI54	snapshot	752191881719	171951625918
6FPAONAEAUOCQQBVES2HQ6VAFEKBSRGMWP46HKLKF5H5AUH3U2C64QEYOI	snapshot	82328175201	837088326474
GUWJ7FNTYFF4W4JOICVJH3YTJZIILNOV2J34B5ISWKX2T5YAOCP6JBL4Z4	snapshot	913255173729	0
2VAQRY5BCOS3K4S5OGEOSP4K226Y7X6ZYDLPHSTIZAOVTG3QO7W2253WL4	snapshot	910795728040	0
YBSLPUTLLXNIWME3NTGRCMGKWCUT5HP4ZHXKCXLLQFTZZEH52JVC5SHPTU	snapshot	2997624600	905000005181
ORKHF23L5BLXQG5NNB4T2LWICUL5VJOZTYIPFNE4PY6UOPDWFA7YVARHVU	snapshot	904043978313	32444119
OL7YU3A5EJUYLJ37F3DZ33STHCNVPUWTA72TEFLG5AEXGHMNAEAAQGXP2U	snapshot	817236862220	80140000000
PNSZ47GELFPCWQO5HE3OLBOLE7EX2T3K4DZCADNP7RHRVDGCYUNC3UK4KU	snapshot	820831014940	74687370923
XMU47TKW2UJOIF3PAMPF5UNJXSXVPUX53F66FHTQJQHMT6EV4FY5VVA6H4	snapshot	890873659277	0
AJ5W4WZUHEP6NCAFJRGP76RUOZPE3TH6X42V43H6Q6HJ6LGE5I3ZPRDN54	snapshot	889853603749	0
CGHPWAZZXRJIRVFVO5DRIT5BLLKV3E5E5XKVU24IDYIYOYYL7LZUBNQMF4	snapshot	888060291817	0
WUPOPX3BD7B7L5R3W6B3XHTWLC3PRW4BIYBDE6LXPXVGBIY3IEIEF5VM5U	snapshot	880732679663	0
3GGJFL6V4ABWSPM5HYS7HHKJOLVCDPUFOA4D3OJXJLO55CP6E5VIBO5MOM	snapshot	863913974896	10242444117
VKIFOCEIIRMFD27DVBZR6RF3VTDLPNIAFSNH7GRQKLKRCR3D7BJFYAQIWE	snapshot	868151938777	32444117
UGHFXCGGX5FX6YCGB6MEWXWZATBTT3VWK44GZXTOGKEA7CW4P3I3NKXEPQ	snapshot	853490476433	7616700542
UK2B66E4NI6NDAPB5PLOZAXFYEJBOES5N4Y3O6O6HGRERXKFFFHU5W7AVU	snapshot	857354360443	0
IQCWQLBYOOEE7ULQO3JHLGHZBDUSJLQDPXODARUYBL6GWVMSYCW3RYNGJI	snapshot	842620002412	14726838578
AI2IJY4DOTDOHOQLR6FAP2HHHZ6JX6LJ5CIJL6RYTFPTEOAWL537OU6C6M	snapshot	846309867050	0
JMFILZ4GFXBGS6YO2TNR3TB6DC2RUVEPPVN726XKK6YNFYN3P45WIAZH5I	snapshot	842132345437	5181
BDFRI7CM6DRJOWPI4ILPGLKHYGUT22QUQ4LHBTOBS56IRHF7AF57E72ONM	snapshot	837125071730	0
HEEUDCJALG33PZ5R3QL2JBJFOWH4CBXYDHK4O4E3A2EXYMUMQGORT6FMGE	snapshot	835866183792	0
ICPHQCX6RN56SNCPFBMEAODL6SUKOZO6NSZKK6JLKUZU5IYEJ5AFZLOYHM	snapshot	835261358760	0
YT3PMBA3COQ3HLSRYBQZIPWZWA7HLWSXV6JLALNU3PFPH3DZMRJEH33ULA	snapshot	817492015100	11895258051
KHR64VGBFPFN6RB5I6JL7DLEUYZTRD3SWDVED665CFY2F2UK4KYHJPZZ6E	snapshot	828328818507	0
FVBTABSPBSCNM26XKYPLSK5NZXBV55QTJ7XZ4QCMMNGNEXPR7LMWWPUABY	snapshot	825776464550	0
OXSTUEI35SIKVZJI2TA5FZNF3L6IRFNEYNMWCJ5GR75ISZJDBPGGLNTJLA	snapshot	817266750356	5000000000
ZIXQ34TJBL4CK3Y4O55HLQWO5JQRVUUWDCX6G57AF6V4KSQCY6EZ4W4JZU	snapshot	220253251600	600000005181
EB5SPGLHPH4LF4K6FDDV3A5DZHLIJRU7DWFUW5JCB3ZVVXFBYBWFMKSMMA	snapshot	798693446135	20030496221
4727ZPQFGDMUVCLOJYXB7LWXKMOXCZKRGAFNDYEN2F4ZAKDJ2SJOMJWH5I	snapshot	121287851	815859836520
C374WEIIHJDHWMJS3UZDAXAARRZR3UUQ4TFU6DM3NGMFXBYBPGBI2U5EZY	snapshot	788896374040	15356934735
64FB55TU7QVIB5S7IO74DYD4QHLOY45VVJOGXKMIPO3RC3U4H3KSMCPMMM	snapshot	801785715894	0
VBC2HWJRJ7J7DFQWPAK2VADHTIFKHCFEMBT3V4U3KVP2FWJX2NOCK7IYBQ	snapshot	797646929795	0
SL3K2JNC2AQAEBMK3WBMMSO7UYG5O365TFOFCHE6PUNRVM5NT2CM7LAQRQ	snapshot	633682598165	160002000000
GFPFCTLDPTXDI5T32HJNV6Z7Z7B26PWNPVEUEW7VSMLZ6BWKJBWBEGU554	snapshot	792746997155	0
ENTJP5ATVY765LML6P6KQXCKNZNLECB7SBRG2ZYRCU6LHS43XEVNUJSM44	snapshot	773794170854	18106929553
OFDX2SLOWN445RYTR24K6B4UQ4KU3ZT7G63ZUZRICICEPD52SBHPZLG32Q	snapshot	785817421209	0
FVHBLPF26FUYJIW2AYPO6LO7R5FI4SVCNCACTBW6VT2MZ7KAPGSYCXKCCY	snapshot	775971243329	4032444118
6AIGDKQNOQVUOAZA7XYUZIXUYT534PH6MZKHSEWGR6RPPTJLKGRZEUEWJQ	snapshot	778238216482	0
XQC3VWZIHUYZPP3HLRWWFCSHW7J5X4AJOWENHK27PY4N5CFHLWQSMN63J4	snapshot	777734312662	0
YN3K4TCNIK6LKXHNLFQNXMMQ7ELPKATNXOZYRZNT5IQRMUL5BSQFAOH5OA	snapshot	777111685752	0
V67RRKST6RGXUDKDZ772GZW2UXA3NHLPBDX43M2KN2O7A42DNGL7Z7VQCQ	snapshot	740893341144	35714913753
TUI5RMNGFVXMVDJFU6ZX7NKLZTISU4MRWOUFY4425EKA5UYJTDKFRXLYVE	snapshot	769143192726	7387144404
SIRA35DNRZ7LQBG2GMRACLBSIAOPDW4SNB2EHYP4OVNRONDUJ7VMOXGYIU	snapshot	775861995639	0
FETGJ6J7UX3CRCGGCJDVIZD6KIID4UOSAVNKQEI4TYATX5TCJ7SMMSAC44	snapshot	770289804062	0
YPVY3RFVW6XGMQLEULWUQSPV4U5CASSWZPATGDEAMX2IWPMUNYAEI5EGVA	snapshot	769051524930	0
VYK2HS4YHAKPESNM3SDNZSH4623AOX3JTSB6DJLS4WQAH2AWBFKGPODPTQ	snapshot	768950755771	0
RXEQ7K5TVAMIOYJPSWSZYDDJKBCWNZU4UQQOB2OSHIMCHNEYPDGO3L2H24	snapshot	768002539792	0
NK7HIA66J3Z5RPF3DP6ZK6YB7X6GUGNTI6YO5VF65JPELUDA3HWWL4QNVA	snapshot	765952386032	1000000000
4EL4AX2VYMNO66PPQNXL4TRCXMO5PPPETVYT2DMVSM3OMCLGBPHD3ZBVL4	snapshot	766103198349	0
LNIFEWMZBMT4PKJIHG6475XNXXQCTK6RYNZ7DNZ4IRMB2WGP5CHW4YCJQE	snapshot	765506371409	0
YCRZVMH76NWWLHRT5FZJKBFS5XO4HBHXWWHTJOZNP7UCGTRBV4UXJOEEXI	snapshot	763630404072	0
ZPYMP64NTZ6KW2R7UYADNF3WIK46R6XEQ2M2BUYFLRK52VI4XEAZ52HC2Y	snapshot	5062138807	753982150819
HNV6GCD6WZHEVUAKXXSNHVSIEHPRUHXPIJ2H62WMWKQ3V5RDLATZMYXUXM	snapshot	746567783219	10243333332
77YOKHWKK7FHEAULULKCZV23TIUFZQCT25RLDTXUXSZGCRDLS7WGDBQ75Q	snapshot	752424714893	0
SQ7BPYJ7AMWHZ32ZW3WEYP4S3QSGQF3QMCP6TDKA3VJSVTVJLEBG72B5ZI	snapshot	750991958018	0
3LR4STR4HFJWG5DLA7KGJ3AVLZIIXIPPJWQUXUFKKT32HCZCPN6U4EVGEE	snapshot	867500	750000000000
URHITRGYUZNW365F6F7GMORYTNBUIZRFYUD5YOXJG423MKLT2FPV7K6DDE	snapshot	720992780875	25441048480
RCTDIDXBAS2TIAYQZOFJTCIXD5HRANYJH2CBBMEPSYQ37IZZOHTZNDESQY	snapshot	745267555695	0
E2SPJAQX2XX7SZ6ZAYC3Z5IN2K6NK2PU76HV777UZ2UIBFDGFA7KY2R6HM	snapshot	743212703729	0
GZPLAA27NUXA2ZPQRARSISISJOSFEWMPLMCKEOXN3PPI3KPZ3NO3ZGD3MQ	snapshot	739316407751	0
NUTGDLWFN2ETCZ77FH22A57NGEX24KOG7V454ZCTMWLEEKJYNZRR35CMS4	snapshot	736870770901	0
7PHZPFXAZFA75BX7JHD2VGHRJ73OZOF6T3BJGPL6RIBS2DDKOG7CN62OHM	snapshot	734487997824	0
GT4WD3HCHI67FO7TRNK4MWODBS3IMHZ6TTZ44Z52JJPUKVO2LGXZOPUAAY	snapshot	734241247976	0
7QXSKHSTGFPXDE4V3RWOSHIJ656HPDJ7I4SQAYO6W75B3WPUQK7V3CBQC4	snapshot	6196076332	726886738454
UHVYMLDN6F6IM4NL2C5AC2FQPITQUDGPFLHL2O3YFCEN3TQT22US7R3C5E	snapshot	725459539501	5170000000
7YWFQRGB55INZLLEKU3HCV73LMEJFVX4ERDIU4RXYZ3ZETNNYAAEOCGXVM	snapshot	661010599803	67683901675
CAYMEQJVO4IEKX2TGN2CWJL2WGYLCUHD2WROAXNTIBFPGF4I6SJWM3KUAQ	snapshot	710598826336	15660500983
XLNEPHFUFKPLGIZN4JMCIGMIZEZ557JD2X55PMYHHJT7XVTXSOPD24K3KU	snapshot	724826719499	0
LMFJEZNZB4BC2FC6DHABB7IZ4AVG6WZEINIKRIOYX5V44PSF32NDASAE5E	snapshot	712484828028	0
4MBJEGAYM3I6GHUDVFL5YAZHV6HYIWVKYTEMRYT6UXI7HSXQRBGUNQSHLE	snapshot	206001846397	505556306620
R67DR73V3XD6LRROPZTXIGEVK3PDUIVXOK2SQNLVJYISCY6SBLVGPRTBW4	snapshot	710679800162	0
G4KLLFSHO2HW3K6AG4XPFVTKX5QYMSC7DU6X3DCTTK3U5QEGZB5KCABSCU	snapshot	710486030825	0
HK5VBQAZELZFLQQFEXZUPS5S5PF2C76BV3YNP7MIFIX44Y3JNVC5522ZBU	snapshot	704144507252	5000005181
GLOSSYXX5RTAPRAKN4VOMO3BWPKDXMRQ4FJO6DNEIF7BZC6W324VDMR5CY	snapshot	652680397942	55896037595
MCVGTFNOMM4R5VJ2FDMVI7A5WGITFBIQZZHLAQH4Z3XTQF7LWG3ELJ3ILA	snapshot	675993495829	27713007351
MA5MWPBYOKLP3SJXZV2E5N6CVIOWW6YD2XW7SDSZUWCTG5KYHMY54IJ55I	snapshot	702730492610	0
DUTDPZSZRI5ADH5T5UOXUNFLFO3MESIB653IRGN5HM7WEB7SVVMHQ2S4C4	snapshot	694987929279	0
UETEYMOYSGHQD7I3ZNLAV3PTAQOPW3YYXV2PLL7QRG3TWZHVXWKJ2GMBIE	snapshot	684192091097	0
IPUQPTHDTSTLBFSLIJ5AHJJNRTWYVVLNK3WSEGL32IY5EEXX7BNZA6I2LA	snapshot	21466210730	658664665311
IGPHMBBW57WJJFL5IRY76CWJX2B45RGYM4ISCUKBYQLJUWM5OJJPP3XLPA	snapshot	676970645970	0
YUDGZTMS4AMDFNVGMBHLOTCHTQZZQVPVRIYDUAIPU5ON4SWK7ZDLCALBGI	snapshot	652995256276	17239411027
SR6NNLMIKV4TJO5BNQMMMOASGPMTG3ZBL34DJXERQCGH53LNO64434KDUE	snapshot	49999845000	618935000000
UN7I3R5HR3JK7CUGXPZMGY67HR5HLDFD3YIASESGIVPSZAAUJK526W3EYY	snapshot	26722795985	636773965728
4VR7ELX3EUWSNYMB7O6IPZPXLZTUZOMEOQWOG2HN5VQDFCCHLOWORPAVFQ	snapshot	660315184960	0
HWLNRAUWPVKGHL6W5QW3UURD2PIOLPKRPUJNVQ4GFHNQM4WWVRUUIGVBLA	snapshot	639324587843	20855934733
PEKQAM2MGZ4VATUN5BPHA56UTTK7L4IG2TOQPAFRNAMVR5HDC6B5SEC574	snapshot	659744953336	0
CEFE2JMOB3AWBCQBHT4E567VXNJXHP6SO56GH6P6HXCG5XO3KH5BTHUIGI	snapshot	558827729090	100000000000
TRLJEGOAPZOX2G3KYNA2N45YE4XNBZXYGO2FIICI4PHV6GDJUHCXD554GI	snapshot	152689663387	503005747126
D6KDTMPD4X7V2F63HBHVZKKEGXSPSMK7SKB3MP3C6MWTFD52A2KIPYSB6I	snapshot	600020918282	55110000000
SD2ANWA6QODF2MKS7N3WDAGH35KXS4DFE2DGLVX5E6JCT4DGMTGEB5LDHM	snapshot	16422656881	637890449449
DPIIXZUTVKLET5HBKMNJBLNZTTLZAZJ6DESHLYQVW7PRH46Y2ZIAGSJ2M4	snapshot	653511145318	0
CTKODIVG24UDC3ETUOW34F7LKH6OPT6WPOVR7PCDMHCK52NIE3ZNO4OJUI	snapshot	647300081751	5006965181
XGCSEPRNSRBDJDIHIHXCK6KXDIO4AOTIJQVTQM5F76WKJ7AHVFJ2NGBJ4A	snapshot	495395317283	150000000000
VQ2AGZFNRESTBKUQ32USDSU6MYNG2RCNDX6DHPYNTJGBVT7252QWQBQK3I	snapshot	643125173464	0
HCB67DRXMDU5SBQOFGQREW3QWKEM5UFJNPMGCYJMNCIW4K5LA2WQPCRF2E	snapshot	641560697150	0
XQXKC6BKMM5Z7XOOLUNKXEFDPYBG3OVSCTXSCVOQGXZVG67QPXWLRFUHQA	snapshot	641101840528	0
HMRVWBJLBDAKWOJEFSTCGSCAT7XBJFIKTHR6RPXGWDGYPZRMRBUNJ52HWE	snapshot	640377280024	32444117
MSWW5DDV5OE3IKHOR5KTTYPDSTRUXIYL3BJL4ZDS6YV2KWF5SUOOVA6W6Q	snapshot	637609449184	0
T6ETWP47ZB27YH2A677BXLNS4P5FPDW6ZF7VFVGKM3M32R7LN2MT3U7GZY	snapshot	589658005677	45832825993
KHFS4355EZXTDUQVQEW3DRPI43BPHROIANBA7UHVCTSM2E7VTOTMI2JIA4	snapshot	631509966453	3399110783
LZSKL2X6PLYI5GOQKZM6IQF3TGZVASAQYY2LFRMLPAD6X6M4AFNPMWSHEI	snapshot	634227204027	0
W6VGSCPF3UNWAU5OY4RZM4GNSJQWOFPXWIP6EHEVGSF2J5LHBTBDBBUHD4	snapshot	615264080684	18937333333
UQCS4AMRB56FPP72NJCYJFZYD6WW2VCTA3UASSYF3OEVHCWFNEVG4TFJV4	snapshot	544002013191	89031415673
4ZPF6CUFPKILT6QLUUR2YRLSFYY76WZFHOSURCCXX7T6H5BHN54JDPBRTY	snapshot	630004201600	0
22LJ6W6SWORMXQAA2DEOPYDP5ZIY3Z5327Z5NKQYTA6PBSHVQHX23JH32M	snapshot	628282435087	0
JY36JTHJDV2EJKGNSO6EI6CTD56HMT3EYAPVJHAQTRVGG7S3SLAH2LWGPU	snapshot	628074676742	0
6FYJSBT77KOMMLXSCEXXJMVXV442V7DJZIESPWP23QHNAWB5BS5IFBT5CY	snapshot	627999484134	0
DWNZW53CGUSXFTQVN3VPXWWVKPL33WYUZO6BCJPTR5STYTXNRTZJL5VNEQ	snapshot	620680444272	0
743HBMKSIQKH3AXFYY66FGICM4EWXAIU7EZE377AUZLYO6YBAFLAX25Q2M	snapshot	32965908538	585007040575
O5VRA677N37MEVGUGQWOEZYJD7FHHTPNPNDNJOJ2VVIMHU5BX3KZ2BJC4M	snapshot	617192390541	0
PLTA5ESYL5EPGJQRCTDLLB6EEO7ALYT3HWH6AFSKPR24QVP3QDSCKAQGOA	snapshot	613858966185	3126965181
KMMKUTXNJTJUYHDYHO6JLFB4TFWVQJSHL6O7P4QJWBIY2VNW7SF2XLLISM	snapshot	613094095201	0
MI4YM5YV55E6UWU6K7IAVY5MKSYHCAXIV4Q6C5KSJJH7DTQIBKXO6XETUI	snapshot	198000	605687864958
Q4BOOFEVNMX4DX6Z6IG7M2UNWGE3K6PGTNSOW3RMUZF7727POFBKFXVTOU	snapshot	151450597	601250037439
GUMJRZUP4J4I3LWXKTPSNVTUOQE3NGJZ7WPUH27WSN5KDOY2IBAURVEBXQ	snapshot	593649949371	7649149842
DHHGBWHIFFIWOJIBDSO4BL2P77XYLETSF3ZG5YX7RQ73SGTUJC2SWYOYZE	snapshot	600186656506	0
VBT5RVRJ447VGEQRIHU36A3X6FSKCZXUKV3PFSV46GNT3W23BYKRQ2IBKI	snapshot	599094491337	0
7JC4QBKWPDVF6RXHWKO6Q65TPQ7NMP3IP63PBU3EXXUZ2ODKVS2UUQ26X4	snapshot	541266577294	50423059678
26K2RCGTX4K4QR6ZTS34ATE42TYLTHEABSG6IQXSVRAIBKLB47LPMRYH2A	snapshot	55628426696	534872004796
M2EJPRMNCJUAJSSWNW7UZKMLRYR7TR6Q2H4PPPVNNVXA5JHHPT4JD2KI7A	snapshot	585225833458	0
E4V76RUJAFFOG3CS223J3P4TBOLPP5PUIA3Q74P6BEJZR676OP5O4VS3JU	snapshot	584996665631	0
QDQSDUQANARWYNC4N4KYVHJB32BFT6N4R3Y4WILMGEMH4KIHXPDS23NAHU	snapshot	582165839288	0
76VH7CKVRSWUAPDKI4PWHPYOSWN2W2OQ72MZQDAZMB3RXMKQ7OV6I26KVA	snapshot	577497648014	0
IVNJEDRZLZMAOYCUJ6Y7YVXJQ7BSQEMUVUNJEXMWWTXTB2SU6SLX6FFMJA	snapshot	576666650681	0
3232XS2DW6PVPCIYUJXV7VK7YMYMMS5ITCVQK5YEWZOY6OY2JG7M6UEFKI	snapshot	575670110464	0
GYRD7QYYJTIA6OJXMMTARG3ZERZVVTWMXGJFMW4DCIFINTHTEMGQ42N2HM	snapshot	569717398824	0
UQ4QQ5ZD3TQKHJJERF4FSRWO6234CZM53VO6J3PYFQTPE3LGOGABOUNZIY	snapshot	568270673283	0
CHRIS76D6KWEWELPXWXUPKKQW3DSUVBZXDYMELSUAJUXL6MW3VW5H7RZHE	snapshot	317402195127	250500005181
L4GZPJTVLTOUBYPZVG42IJASQM5SOWCZHZ27KSWKJFPUKKESGEKOADJUEY	snapshot	537309963609	29933584874
JRXEGJ5RSBPD4DIMAL74AGOAKWP3JEDGZRGJWBJYFMFW6W34X3DWB7ELKM	snapshot	565672768016	0
UUYIBWQ22Y2S2BI4MDPKXM6MS25GQUZ4NO5IBNQQ4XS3O2SNQ5BN56RFRA	snapshot	564181122168	0
5LTDQLKLN5EYLMEKIR76X7D2D4USFYXA7IIJ7SAMWQ5UBXCDGGJQFASD2I	snapshot	560959342415	0
ACLWRFQBEV5CP5R2YMWBOTQKKBUQQDSWIJLLUO5FWCKKOKVG4DZOXJEDKQ	snapshot	558001611315	2142444118
NOZ2ZTCAYIOSIKM4TI4NPGMAKFXGGN4NJHMP6QAUKXM5JE4H2TVVMDYG7E	snapshot	559912734645	0
BT4GYQVOYOAGPZ5Q3IC6Q5SQTUL43SDYMHLJGNE626N3PQAM5WZJWGH6D4	snapshot	559890602812	0
X4MFAOK6AUBAVKAIXH5T7URQF2FXIKIS53ORRU5JF63E6MKWM3F5JTM2GA	snapshot	555883727787	0
